user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges
4367228,MrAlexBailey,5289,1,21,30
229697,Ramps,5288,1,47,49
239714,1ace,5288,4,26,30
315702,Mark McClelland,5288,4,40,51
595223,kheraud,5288,7,49,79
836215,ibre5041,5288,1,23,39
843787,Jonah Katz,5288,17,69,91
912645,Hai Feng Kao,5288,3,28,38
1336699,Lyndsy Simon,5288,1,18,21
2543702,Travis B,5288,1,14,8
2981031,AMagyar,5288,3,15,17
3684641,rmharrison,5288,2,21,36
8062659,bertdida,5288,2,18,23
339,reconbot,5287,8,46,64
33429,MrG,5287,17,51,66
237403,Kshitij Aggarwal,5287,5,36,41
306347,Andrew Connell,5287,5,31,46
311996,Gerry,5287,2,17,3
375828,Jason R. Mick,5287,4,44,71
418549,Tom Schreck,5287,13,71,126
1053930,Shashwat Kumar,5287,2,36,71
1082435,wibeasley,5287,3,38,66
1255920,Andre Meinhold,5287,3,22,30
1437441,folex,5287,1,30,48
1658527,Kelvin,5287,1,26,36
3360241,John,5287,2,40,65
4232337,NSimon,5287,2,25,38
148634,Rob,5286,5,42,63
200122,Mirko,5286,2,39,34
222593,seand,5286,2,26,38
522859,Chris Owens,5286,13,65,134
533049,MJ93,5286,9,35,50
597983,Mady,5286,7,38,46
667608,chantheman,5286,4,24,34
1242985,pollirrata,5286,2,33,50
1506145,user1506145,5286,12,48,77
1642266,Kingz,5286,3,38,26
1884546,midnite,5286,7,42,52
2556664,pravsels,5286,1,15,8
2694800,Richard Kho,5286,5,22,35
5612096,Adirio,5286,1,17,26
54056,pfctdayelise,5285,3,35,54
287923,onurmatik,5285,7,44,68
478311,tomcam,5285,3,22,28
802778,akshay,5285,14,41,49
1242093,Achim Nierbeck,5285,2,15,22
1339651,Peter Krautzberger,5285,0,20,31
1588064,Flavio CF Oliveira,5285,14,42,64
4601931,user4601931,5285,5,32,47
5488025,Ashish Dadhich,5285,4,19,25
1533,Eugene Katz,5284,7,42,49
52049,Daniel Richardson,5284,2,24,20
58878,Rob Volk,5284,5,27,19
338477,Vadym,5284,2,21,19
621334,Purplegoldfish,5284,10,40,59
3557266,Ashiquzzaman,5284,3,29,39
11210494,thepudds,5284,3,21,38
41984,pjb3,5283,5,29,44
54271,Ashutosh Singh-MVP SharePoint,5283,5,28,42
334060,Tom W Hall,5283,4,31,35
493290,Donald N. Mafa,5283,10,44,63
1160198,StaticVariable,5283,4,26,45
1385107,Juned Ansari,5283,7,67,91
1604095,Erfan Safarpoor,5283,4,24,27
1769887,MikeDub,5283,4,32,44
1772903,JJ Beck,5283,7,34,36
2077651,Ganesh Kamath - &#39;Code Frenzy&#39;,5283,3,45,63
4993045,Umer Waqas - nextjs python,5283,2,32,30
5433335,mdmb,5283,9,51,97
7122593,Barath,5283,2,20,42
7368985,M0nst3R,5283,1,27,38
36,Pat,5282,1,38,53
26346,J&#233;r&#244;me Laban,5282,3,22,17
52749,Joel Verhagen,5282,4,40,48
577288,Rhys,5282,16,44,65
814297,Andrey Starodubtsev,5282,3,34,48
1630906,ekuusela,5282,1,27,43
2231368,Ofer Segev,5282,2,24,25
2419069,Mauricio S&#225;nchez,5282,2,24,15
2423116,ADJ,5282,11,54,85
3672883,Tlaloc-ES,5282,10,54,104
4787510,Sossenbinder,5282,7,45,88
260420,cusspvz,5281,7,32,45
399060,Centurion,5281,6,29,47
421245,Mike Partridge,5281,8,37,50
454246,jpgeek,5281,2,32,27
781393,travis.js,5281,1,27,22
1115144,Mike,5281,3,27,19
1129142,ARGO,5281,4,18,12
1646729,Bazinga777,5281,13,56,94
2015909,Rene van der Lende,5281,2,16,26
2354735,Jet Blue,5281,8,38,49
2658159,Aaron Thomas,5281,8,50,94
8506548,niko,5281,1,14,33
25930,sepang,5280,5,25,23
527539,ZYiOS,5280,3,41,45
865695,8192K,5280,4,32,50
1199226,itsjeyd,5280,2,33,50
1255058,Ludo,5280,16,56,86
1301851,Juan Sosa,5280,1,36,41
2040716,aestrivex,5280,3,29,44
2328253,deandob,5280,5,28,40
25741,Chris Boesing,5279,3,28,30
63814,MahlerFive,5279,5,32,40
263407,Tener,5279,4,27,44
406224,oalders,5279,3,24,35
538847,ron,5279,8,42,45
613598,Nikolay Ivanov,5279,1,27,22
619036,Gaurav Shah,5279,7,44,74
712525,Andr&#233; Anjos,5279,2,29,35
1548347,Ofir,5279,5,38,64
1967484,Deadron,5279,1,18,28
2136795,Gyro Gearless,5279,3,19,15
2279059,Florian Winter,5279,2,50,74
3257992,Tim Seed,5279,2,32,27
4383472,Bad,5279,4,38,51
4638376,Karl Taylor,5279,4,38,65
4842857,Jack Steam,5279,2,28,41
6724844,Heisenberg,5279,15,57,99
7176189,Jaydeep Khambhayta,5279,2,26,30
232147,Sofox,5278,1,21,10
249226,Jonathan,5278,3,36,39
386946,Stole,5278,4,21,19
1332580,Alex,5278,4,30,35
1487867,Aswin Kumar,5278,5,35,39
2612484,ScientiaEtVeritas,5278,4,45,63
4026958,Twweeed,5278,1,13,2
162358,Keith John Hutchison,5277,11,48,66
189745,Andrew,5277,2,26,45
320733,Dmytro Zavalkin,5277,1,31,34
390409,Umar Adil,5277,6,31,47
557826,Zeki,5277,1,23,27
1051693,swathy valluri,5277,2,18,13
1079728,Robert T. McGibbon,5277,4,39,46
1117789,Allan Ruin,5277,7,39,42
1370215,Carlos Mart&#237;n Nieto,5277,1,16,16
2453089,vish4071,5277,4,38,71
3660290,G00fY,5277,1,24,29
323751,gonz,5276,5,40,54
345813,Umang,5276,2,26,24
740472,darcyy,5276,5,29,42
907678,Leo,5276,2,21,27
921587,chrips,5276,6,28,48
3139595,Edwin O.,5276,0,45,44
3165621,NSouth,5276,7,52,88
3682181,Ganesh Pandey,5276,1,34,41
3766231,iam.Carrot,5276,3,31,82
4458510,Alex,5276,0,14,29
627071,lontivero,5275,5,26,43
956030,Zang MingJie,5275,1,17,31
1161045,spbnick,5275,1,21,22
3270800,Tanveer Alam,5275,4,23,44
7159205,g10guang,5275,3,30,24
7859515,MyStackRunnethOver,5275,2,31,45
80857,Keyslinger,5274,7,44,52
344822,prabhakaran,5274,17,75,109
424903,Gimby,5274,3,37,50
679059,Hesham,5274,3,36,48
838168,John O&#39;Connor,5274,2,25,29
895279,Mate,5274,2,34,39
939418,dardisco,5274,2,41,54
1143387,sniperd,5274,6,32,47
1185577,Bolli,5274,6,35,49
236004,Andreas &#214;hlund,5273,0,22,24
255345,robert,5273,2,22,21
745359,wintersolutions,5273,5,31,51
900394,Alaa M.,5273,10,59,101
1185866,Kuba Wyrobek,5273,1,26,26
1672197,orde,5273,6,33,33
1878073,Vainglory07,5273,10,46,79
5137527,byteC0de,5273,5,35,67
602116,odle,5272,8,30,33
692076,silverfox,5272,1,22,26
1201317,elrado,5272,1,18,15
2021572,user2021572,5272,1,15,3
4444546,ClementWalter,5272,2,38,62
8026947,JeremyW,5272,6,31,31
19893538,Bhavani,5272,2,5,11
44733,Martin Owen,5271,3,37,31
140823,monch1962,5271,5,34,39
312411,sk&#229;lfyfan,5271,5,42,61
451641,Frederik Deweerdt,5271,2,31,33
1039774,Devabc,5271,5,32,43
1050610,Denis,5271,1,22,22
1166137,olo,5271,15,60,95
1490863,tschiela,5271,4,29,35
1504392,Up_One,5271,3,37,66
1567588,SKK,5271,3,28,39
2587724,AgRizzo,5271,1,14,29
2662493,RukTech,5271,5,23,23
3639557,user3639557,5271,7,34,58
6223374,Arnaud Lauret,5271,1,24,28
909651,jjNford,5270,7,42,65
1247080,Stat-R,5270,8,46,71
1264409,mrded,5270,2,39,38
1315634,Rebornix,5270,1,24,26
2140256,user79074,5270,6,30,58
2648216,Ajay Gaur,5270,7,40,63
2701198,cabesuon,5270,2,18,26
4165324,danny,5270,1,21,32
4565485,ogirginc,5270,5,33,48
7040040,A.A Noman,5270,9,27,48
10511793,Statistic Dean,5270,8,24,49
700391,hrdwdmrbl,5269,3,35,47
729324,marcovtwout,5269,5,37,45
905914,Dmitry,5269,3,28,35
1122351,benesch,5269,1,26,37
1492351,Oleg Andriyanov,5269,1,23,37
1557060,JarroVGIT,5269,1,22,37
1981720,lunr,5269,5,33,50
2223027,pyb,5269,2,28,46
5895830,Sagar Chavada,5269,7,42,71
3119,dwestbrook,5268,3,26,20
37548,Jonas Kongslund,5268,2,31,27
57220,Andy,5268,10,45,60
285283,pixelastic,5268,6,25,29
980945,Vince Horst,5268,1,23,37
1142743,Vinodh,5268,4,41,69
1210983,ohaal,5268,2,36,56
2450439,Oleg Khalidov,5268,1,30,33
2486830,George Helyar,5268,2,24,21
3980369,Mathieu David,5268,3,19,28
42865,codemonkey,5267,2,20,16
151741,Jonathan Oliver,5267,0,33,31
218681,Bernhard Kausler,5267,3,35,36
278205,thepandaatemyface,5267,6,26,31
798170,Jared Cobb,5267,3,29,36
1013327,Gilberto Torrezan,5267,5,35,50
1132951,The iOSDev,5267,7,43,78
1413049,Capy,5267,2,21,21
1677424,fsbmain,5267,2,18,23
2247494,jherax,5267,5,39,50
3855399,lowerends,5267,2,26,40
15407542,Mikołaj Głodziak,5267,0,12,31
49008,Noam,5266,5,34,51
146082,NWCoder,5266,1,27,23
151504,Michael Dowling,5266,4,34,28
171577,Mike Stockdale,5266,3,31,34
184832,Mantorok,5266,2,26,32
637545,biddulph.r,5266,3,33,47
787794,Doug,5266,10,36,42
995434,shn,5266,9,36,62
1097384,vitalyster,5266,3,21,33
1174521,jbg,5266,2,30,31
1235074,Davuz,5266,13,42,62
1538384,Doc,5266,6,58,90
1909604,Billa,5266,23,65,108
87582,Silent Warrior,5265,8,42,53
542161,totiDev,5265,3,32,30
583301,Sang Suantak,5265,2,29,46
762377,Luke Van In,5265,2,27,47
1226915,Wim Ombelets,5265,3,41,58
1248536,DeadlyChambers,5265,4,45,64
1765851,Sven,5265,0,31,53
1907800,user109187,5265,7,24,25
3476780,yano,5265,2,26,40
5567382,Thomas Jager,5265,2,19,34
8850397,Sudarshana Dayananda,5265,2,26,45
75836,earthling,5264,10,49,91
79101,rodbv,5264,4,33,31
92446,Hooray Im Helping,5264,5,31,45
170912,ssoler,5264,4,34,35
345912,mackie,5264,1,20,19
360840,Sabuncu,5264,5,58,95
750458,jiten,5264,4,45,78
1011513,hackartist,5264,5,35,50
1635676,Touqeer Shafi,5264,3,30,48
1825390,xavdid,5264,3,26,35
2388392,etoxin,5264,3,42,52
2727401,fujy,5264,5,32,51
3051457,Azad,5264,5,31,59
7765900,Shashwat Gupta,5264,0,43,33
17676984,ljmc,5264,2,11,30
18424,outcassed,5263,2,29,24
104304,Scott,5263,12,58,76
175798,827,5263,4,21,24
252373,mvbl fst,5263,9,45,59
732542,mj82,5263,7,33,39
766330,plhn,5263,4,50,49
864908,designosis,5263,1,40,58
938207,Aziz Alfoudari,5263,7,39,54
1262104,Mesop,5263,4,27,42
1912919,gtsouk,5263,1,30,35
2114839,Jatin Malwal,5263,2,24,26
2145138,MTT,5263,7,36,64
4912229,Nathan Werth,5263,0,19,25
213963,Terry,5262,4,37,66
398861,devmake,5262,2,29,27
491837,Lee Louviere,5262,0,34,56
698168,Julien Kronegg,5262,2,52,63
713326,Gijs,5262,1,28,42
884588,Pars,5262,11,59,91
977939,jpillora,5262,2,46,56
1062028,Bruno Faria,5262,3,27,28
1284637,Nick De Beer,5262,6,36,50
4136520,Sabaz,5262,2,20,26
4946857,Cory Robinson,5262,6,39,58
5855039,Zamrony P. Juhara,5262,2,26,41
1037,onnodb,5261,1,33,41
1497,a_hardin,5261,4,33,40
16398,Dustman,5261,10,34,40
25746,Eyvind,5261,5,44,59
180962,Tiago Peixoto,5261,2,30,29
246435,Qlimax,5261,4,31,32
259681,kalpaitch,5261,10,45,69
720238,JSideris,5261,4,35,53
897291,Kenneth Ito,5261,2,26,45
908293,saulspatz,5261,5,41,49
1040563,user1040563,5261,9,37,37
1659476,Yoni Rabinovitch,5261,1,26,36
2257675,Brian Stephens,5261,0,20,26
2348315,PeterSW,5261,1,25,35
2532403,Maximus Decimus,5261,23,70,98
3034273,Xerillio,5261,1,19,33
5701085,Asad Ali Choudhry,5261,4,34,37
275333,guya,5260,2,36,29
474569,Mzf,5260,2,26,37
969528,Matteo Pagliazzi,5260,12,51,85
1640578,Yogendra,5260,1,32,25
1794925,Shawn,5260,14,72,112
1813875,harryz,5260,7,36,34
2869772,Jitesh Upadhyay,5260,2,28,43
3649914,Joshua Duxbury,5260,4,35,53
6949852,Li Chen,5260,3,33,70
10555785,chans,5260,0,18,44
300037,Darius,5259,5,49,63
315493,The_Black_Smurf,5259,14,55,80
586154,amit4444,5259,3,17,3
642774,cusimar9,5259,6,25,31
687887,dario,5259,12,30,32
864629,BYS2,5259,5,25,32
975649,Usman Mutawakil,5259,9,49,85
1113997,ghostrider,5259,15,75,123
1563548,Roman Ratskey,5259,8,47,69
2702730,senseiwu,5259,5,30,48
2715438,VladoDemcak,5259,4,37,46
6689101,zombie,5259,3,27,57
11092,Adisesha,5258,1,34,44
143243,deivid,5258,2,36,40
546000,Dmitriy Khaykin,5258,1,22,32
883083,JoachimR,5258,7,46,50
1226882,moDev,5258,4,34,63
1273830,Prasanth,5258,2,30,62
2147204,Simon Kissane,5258,3,38,66
2820553,pbush25,5258,2,29,36
456295,Luke Ehresman,5257,1,19,21
548075,ctide,5257,1,31,26
1178000,YardenST,5257,2,36,59
1452172,ono2012,5257,2,34,43
1647538,hexalys,5257,3,34,56
2668564,jfk,5257,0,38,36
3419207,twocold,5257,2,11,5
3578861,Y.N,5257,7,36,61
3937190,Andrei Krasutski,5257,2,32,35
4743275,KeyC0de,5257,10,52,73
6640803,Nadhir Falta,5257,2,24,43
18799377,SamSparx,5257,1,5,20
25650,Andrew Lewis,5256,1,28,32
199157,sidney.andrews,5256,3,26,29
392946,Gunther,5256,1,27,38
603774,Ali Mamedov,5256,3,38,51
722036,ᴍᴇʜᴏᴠ,5256,4,45,60
734298,Abhinav Tyagi,5256,3,32,60
904156,Loathing,5256,3,27,39
998692,user998692,5256,7,42,64
1446466,Sean,5256,2,36,50
2139438,Ravi Vooda,5256,5,20,25
3603806,hityagi,5256,1,25,43
4110778,JoKr,5256,8,29,42
10493338,Michael Kemmerzell,5256,5,32,46
43864,neesh,5255,6,31,32
315001,arviman,5255,0,45,48
1497059,Stefan Ferstl,5255,3,34,41
1559666,tower120,5255,8,44,89
3801276,MegaCookie,5255,3,22,27
4347580,null,5255,1,23,35
4503748,kmcnamee,5255,2,28,36
120044,Harold L,5254,0,29,28
508479,dwbrito,5254,5,34,48
532116,Gilbou,5254,6,26,27
1231271,Sam Fen,5254,6,31,58
1842743,PodTech.io,5254,0,45,24
2600467,Enzey,5254,1,19,20
2618319,lauxjpn,5254,2,24,45
2760030,fuzzybabybunny,5254,6,36,61
3884264,CornelC,5254,1,22,28
4007615,cryanbhu,5254,6,38,52
4057016,thenakulchawla,5254,7,32,42
9937309,Shahzad Akram,5254,7,39,70
13241545,Jan,5254,3,30,44
240338,Manuel Bitto,5253,6,42,48
383352,user383352,5253,4,26,21
653462,Marco Ferrari,5253,6,35,53
998668,Ramandeep Singh,5253,3,30,34
1039194,Anh Nguyen,5253,2,22,18
1226698,codaniel,5253,1,24,32
1451396,Adidi,5253,5,26,30
1506008,jsist,5253,4,29,43
5038943,pate,5253,2,21,26
27555,CubanX,5252,2,31,45
234253,ronaldosantana,5252,4,24,28
446140,reox,5252,11,58,102
674906,scgough,5252,3,31,54
1199721,Pep_8_Guardiola,5252,1,25,35
1535516,xaizek,5252,1,38,66
2391643,Emilio Torres Manzanera,5252,2,16,8
3702294,ksharifbd,5252,2,19,23
5403468,Tyl,5252,13,28,36
5465663,Neodan,5252,2,30,39
21322,Nzbuu,5251,1,31,52
36587,alexmeia,5251,4,26,24
45951,Yogi Yang 007,5251,10,60,80
367938,Ankit Sharma,5251,2,24,29
690188,Silveri,5251,3,40,48
846910,skanatek,5251,3,48,76
1200078,kaj,5251,2,22,18
1798187,idanshmu,5251,6,53,96
3541465,Aakash,5251,5,21,37
3957200,Cinder Biscuits,5251,0,35,53
5739288,Iggy,5251,12,57,97
6290452,AlexTa,5251,3,31,47
10515503,Mr. Jo,5251,8,57,115
12348584,H3AR7B3A7,5251,3,20,41
303723,Johansrk,5250,3,39,39
926520,Pankaj,5250,3,30,38
1249328,guneykayim,5250,2,30,61
1449475,RobotEyes,5250,8,47,61
1729859,mituw16,5250,4,30,54
2040496,Ivan,5250,13,56,93
2541366,Sam,5250,12,48,98
2984457,sergio,5250,7,26,46
4178623,ClickThisNick,5250,9,47,70
6121568,Emeeus,5250,2,27,39
284895,johndpope,5249,3,43,43
366887,rkaganda,5249,1,16,3
445169,odrm,5249,2,20,13
476235,javauser71,5249,10,29,29
483032,97ldave,5249,4,27,39
648269,Herve Roggero,5249,1,18,11
1085511,Krzysztof Szularz,5249,0,26,35
1128407,jasonlfunk,5249,5,32,39
1152643,Oleg Gryb,5249,1,34,45
1662877,Stefan Podkowinski,5249,1,23,26
1669621,moe,5249,40,135,202
3667121,DedaDev,5249,2,25,31
22964,Priit,5248,2,23,20
182332,h3n,5248,9,50,77
586383,oryol,5248,2,25,18
1271142,Mahmut EFE,5248,5,49,58
3301515,fujianjin6471,5248,1,37,33
5696502,ArSeN,5248,3,21,26
58245,David Burrows,5247,3,31,34
143589,Simon,5247,8,44,65
273212,Arav,5247,23,85,128
352319,kc2001,5247,5,57,97
565489,Asmus,5247,1,18,22
590091,Hesey,5247,6,33,31
616456,Teo Klestrup R&#246;ijezon,5247,3,31,38
634003,constantlearner,5247,7,46,65
695991,Judo,5247,4,25,36
2081268,Martin Koles,5247,8,40,62
6074224,Biscuit,5247,4,30,56
31455,mindvirus,5246,4,31,47
71791,Guido Domenici,5246,3,29,39
234633,Jf Beaulac,5246,1,28,47
290790,qwerty,5246,17,58,79
496601,whyoz,5246,1,49,54
869936,kraftydevil,5246,6,45,66
983925,laminatefish,5246,6,41,72
990596,neo108,5246,4,29,42
1010622,Ferdipux,5246,1,21,34
1269661,Predelnik,5246,2,26,37
3962849,abaci,5246,2,13,13
4417924,Jason,5246,2,15,22
5508736,Darwin von Corax,5246,3,19,33
6578921,Rahul Patel,5246,2,15,26
29568,Antoine,5245,12,56,88
210029,Marcus,5245,2,31,30
463892,kevboh,5245,5,40,55
1656749,thammada.ts,5245,3,24,34
3881984,McLawrence,5245,7,41,51
66620,flodin,5244,4,27,40
507466,garima,5244,12,49,79
718515,Rafal Borowiec,5244,1,25,21
1869369,Ronny Webers,5244,4,30,24
69952,vezult,5243,1,27,41
199687,Sqoo,5243,2,19,18
433905,Achshar,5243,8,42,72
521361,RobinJ,5243,7,36,62
947111,Anatoly,5243,11,66,146
1260886,Cassie,5243,3,23,34
2075402,Gareth,5243,6,46,73
2277395,Martin Drautzburg,5243,1,28,40
2345964,palsrealm,5243,1,21,25
2993606,SouravA,5243,2,28,52
4406793,Marco Roy,5243,7,43,65
5983596,Morfinismo,5243,5,21,44
6740589,subtleseeker,5243,5,37,44
9928809,Nick_Kh,5243,2,11,16
10768,Josh Tynjala,5242,3,25,25
15534,mdec,5242,4,27,26
314089,icyerasor,5242,1,47,57
477648,DLende,5242,1,20,25
506303,wasimbhalli,5242,8,47,63
569050,deprecated,5242,3,43,63
1789325,MrProgram,5242,13,60,100
4532402,Manube,5242,4,37,60
30252,Abhishek Yadav,5241,4,22,10
68936,Jimmy,5241,10,56,83
79419,Rob West,5241,2,28,42
431665,COMer,5241,5,24,20
460175,comonad,5241,2,35,32
468206,chamberlainpi,5241,8,35,66
529237,ChrisJ,5241,0,27,20
671170,Sumit Arora,5241,8,41,61
698716,Akash Singh,5241,2,27,55
1307721,ejoubaud,5241,6,38,41
1385860,Neil Forrester,5241,1,31,33
1444027,user1444027,5241,9,30,40
1714030,Daniel Backman,5241,1,34,37
2022667,Stanley De Boer,5241,1,25,31
2372604,ilent2,5241,3,22,30
4450457,Mohammad Sadiq,5241,0,30,31
4688119,Box Box Box Box,5241,10,51,71
5241780,chefcurry7,5241,12,30,33
9082728,C&#244;ng Hải,5241,3,16,23
32082,daf,5240,4,33,34
39540,Akbar ibrahim,5240,4,29,23
201877,metrobalderas,5240,7,42,47
205463,Vahid Hashemi,5240,13,61,89
438969,hexist,5240,0,29,33
1027644,KerrM,5240,3,39,63
1083422,SUB0DH,5240,5,31,47
1472381,mlimper,5240,1,16,20
1606853,Dorvalla,5240,4,29,46
2781701,Rafael Almeida,5240,2,22,33
3386310,Taher A. Ghaleb,5240,5,32,45
6387618,Morozov,5240,6,44,77
6118,Harry Steinhilber,5239,1,27,23
187825,Greg W,5239,1,29,33
207258,John  ,5239,19,59,63
395616,loentar,5239,2,25,26
431673,jordinl,5239,1,25,20
556328,asdasd,5239,3,18,7
620554,Judge Mental,5239,0,18,22
720822,Corey,5239,3,24,25
799628,Neil,5239,8,53,88
940036,Iiro Krankka,5239,5,41,44
940592,gies0r,5239,4,46,55
1068497,swang,5239,5,35,57
1387338,steakchaser,5239,1,27,35
1587858,Teena Thomas,5239,1,14,17
1974918,Vincent,5239,3,32,40
2087705,Suvarna Pattayil,5239,5,34,60
2418867,thestar,5239,3,29,23
2519835,Sam Dickson,5239,2,29,47
4417306,Mark,5239,2,22,32
70881,rotoglup,5238,0,28,38
254709,jeffkee,5238,12,47,79
325868,LeO,5238,6,61,104
551736,keybored,5238,14,49,71
613860,iosfreak,5238,11,61,102
646979,mkhatib,5238,2,28,36
723627,Jasper,5238,13,36,42
809227,sf89,5238,7,25,27
1193449,ffffff01,5238,11,54,61
1247113,rob74,5238,0,32,37
1399597,Markus Rubey,5238,2,22,17
4158603,areller,5238,10,41,66
4831534,Michael Okoli,5238,2,17,20
4939630,Edward,5238,2,30,43
5043424,asd-tm,5238,2,27,45
117014,Matt Hampel,5237,12,54,80
253029,M-V,5237,7,54,55
591736,Redtopia,5237,7,49,69
817598,Pedro Mancheno,5237,4,25,31
1058128,Phidius,5237,1,19,12
1185534,Seer,5237,5,37,55
1498823,az7ar,5237,2,20,23
1678813,Jim Bergman,5237,2,18,19
1692342,user1692342,5237,13,79,137
4802021,Cl&#233;ment Cardonnel,5237,3,34,47
14722562,costaparas,5237,11,20,28
39086,matt_dev,5236,5,35,44
101883,Koba,5236,3,23,13
102715,S.C. Madsen,5236,5,33,51
111849,Stuart,5236,2,24,18
421326,Trung L&#234;,5236,5,29,26
489669,Aks,5236,12,62,104
490720,mshell_lauren,5236,4,30,36
539048,GreenGiant,5236,1,52,81
630092,Adam,5236,4,22,18
938024,Naveed S,5236,4,36,52
1014040,sanjayav,5236,9,34,31
1049280,user1049280,5236,8,38,52
1379734,hellzone,5236,26,89,158
1607191,Omid Heshmatinia,5236,2,36,50
1628280,Saro Taşciyan,5236,5,32,50
4289293,rchang,5236,1,17,26
4332480,Nurzhan Nogerbek,5236,20,97,201
7422838,AQuirky,5236,2,39,60
177006,bman,5235,4,39,73
184484,clops,5235,6,43,53
590847,Light Yagmi,5235,12,45,66
837765,Pier-Alexandre Bouchard,5235,5,39,76
931742,Kendall,5235,10,48,74
939133,Jakoss,5235,2,29,41
991079,Olivier Lecrivain,5235,2,19,11
1041673,Cthulhu,5235,7,49,59
1596746,Aaron Ullal,5235,8,37,65
1603383,erdomke,5235,1,25,31
2691847,aksu,5235,5,25,39
3645957,aniltilanthe,5235,1,19,18
3871551,Leo,5235,7,35,57
7990032,Jonathan Willcock,5235,3,22,33
8107464,infodev,5235,22,81,152
144278,Ryan R. Rosario,5234,9,43,56
586006,Chewie The Chorkie,5234,10,53,98
707000,Matt Smucker,5234,2,23,36
967548,Omid Nazifi,5234,8,32,57
995514,Half_Duplex,5234,7,48,61
1721136,Bill Tarbell,5234,2,36,55
2244907,ske,5234,4,25,39
2412895,KarelG,5234,4,34,52
2846106,InnocentKiller,5234,7,38,84
3142049,Abhisek,5234,5,21,30
3148214,SKall,5234,1,18,25
3687883,Simon Mattes,5234,2,36,53
7077532,PineNuts0,5234,23,73,128
10303199,ABDULLOKH MUKHAMMADJONOV,5234,6,27,49
21380206,TUPKAP,5234,2,4,18
370364,PiersyP,5233,2,35,35
556384,Anarki,5233,4,21,9
760156,nautat,5233,0,35,22
799275,Chris Paton,5233,4,42,53
873917,Channa,5233,16,67,98
894063,Thierry,5233,3,26,30
1374563,ole,5233,5,30,59
1698890,AJStacy,5233,4,19,31
2685581,Ajay Kumar,5233,1,42,44
2988360,PKlumpp,5233,8,40,66
4055329,Vahid Najafi,5233,11,51,95
5690396,Adam,5233,2,32,62
5709159,Sirop4ik,5233,6,73,157
5739035,Adi Levin,5233,1,19,26
10044560,Karl,5233,1,10,18
18665,jwpfox,5232,11,48,42
23154,Ralph,5232,1,23,19
131411,John Buchanan,5232,2,20,18
223304,malclocke,5232,4,22,9
308565,Nagaraj Tantri,5232,12,56,78
493476,Kapil Choubisa,5232,10,66,102
681679,photoionized,5232,0,21,23
776562,Jessehz,5232,2,16,13
816686,Mark ,5232,2,16,2
1020149,Shan,5232,13,46,59
1037206,Hannes,5232,8,33,63
6161898,fg78nc,5232,3,23,37
9196560,Olaf,5232,2,18,26
10001688,Michael Bianconi,5232,1,11,26
12148402,det,5232,1,12,19
1486,Kyle Boon,5231,7,40,50
1834,Darryl Braaten,5231,4,37,50
17048,Jared314,5231,0,26,30
190612,Scaraffe,5231,5,24,20
579849,Sebastian vom Meer,5231,2,30,37
1110766,Dan,5231,1,20,28
1195277,osahyoun,5231,2,18,15
1636266,jampez77,5231,7,34,54
2204772,Ertuğrul &#199;etin,5231,5,40,79
2816731,digibake,5231,3,14,5
4741503,Ram Pasala,5231,3,17,28
5422525,M.T,5231,4,36,55
6456586,Denis Stephanov,5231,31,93,188
7885772,Krypton,5231,2,10,14
251555,Ivo Sabev,5230,1,28,38
786103,Fetchez la vache,5230,4,37,56
953454,dex,5230,1,25,41
1031863,Tarun Kumar,5230,7,29,31
1051215,Ramaraj T,5230,4,38,71
1166366,Jaseem Abbas,5230,6,54,74
1171049,Sangar82,5230,1,37,53
1496728,Michael Cramer,5230,1,22,16
2270233,daniels,5230,2,23,11
2952453,Thomas,5230,0,29,43
4877767,marom,5230,0,11,14
80480,Lars Bilke,5229,6,47,64
127578,RAC,5229,3,22,10
408227,Kenton Price,5229,4,24,21
431736,actionshrimp,5229,3,24,27
547806,Samir Ghobril,5229,4,21,15
758765,ThomasArdal,5229,4,40,83
872856,Jacek Kaniuk,5229,0,27,28
2254878,Rahul Kumar,5229,5,34,44
2453638,gub,5229,3,29,33
3828059,user3828059,5229,1,12,2
4151953,Alejandro Babio,5229,0,19,28
9768291,payne,5229,8,48,96
244568,WtFudgE,5228,7,49,60
359156,Peter Fortuin,5228,8,45,71
817265,Neo,5228,10,47,66
856696,K&#39;&#39;,5228,7,34,43
887074,Erotemic,5228,6,45,87
1058605,Adrian P.,5228,2,49,49
1799146,julian soro,5228,5,30,37
2542883,Dmytro Medvid,5228,3,26,29
4238189,Mable John,5228,3,24,35
4931657,jake wong,5228,13,50,98
8680601,Przemek Struciński,5228,1,31,20
10339036,michasaucer,5228,14,52,110
507279,Mikael Eliasson,5227,0,26,29
559090,Khawar,5227,4,30,52
610584,Nathan Lippi,5227,5,26,30
716244,Turbot,5227,1,23,31
886407,JiaYow,5227,3,35,36
1001848,Rasmus B&#229;&#229;th,5227,5,34,29
1030243,Aaron,5227,1,20,21
1215913,Alex,5227,9,70,116
1292598,Tom Mulcahy,5227,1,15,7
1434861,mlosev,5227,1,21,33
2450410,Sanjeet A,5227,4,24,40
3011082,www139,5227,3,38,63
13411665,Diego O&#241;a,5227,1,8,7
5599,Anthony,5226,6,68,87
111836,Eddie Welker,5226,5,23,18
122434,IamDeveloper,5226,6,37,50
123781,Jonathan Beebe,5226,3,37,42
